fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.7000000000000001,0.8984125852371256,-1,141,50,0.0048404513495552,-0.9400091463633954,AB,3820,6766.597458288537,5018.081328486964,5742.587496612329,1900,5,CD,28,0,BB,0,0,11,0,200.0,0,INTERNET,10.998837859145729,windows,0,1,0,2
0,0.7000000000000001,0.2731650292936902,-1,123,50,0.0166803375721786,-0.8548153126095109,AB,1023,1978.9100083351711,5843.0836940938025,4487.712219407451,675,3,CA,184,1,BA,1,1,25,1,200.0,0,INTERNET,3.749535712832557,linux,1,1,0,4
0,0.7000000000000001,0.8164516921906131,-1,118,10,0.0070046815069106,-0.6208212228388622,AC,4417,7105.490170712871,5133.472378555222,4180.801406279369,1,5,CA,205,1,BE,0,1,-1,1,200.0,0,INTERNET,8.25344243187069,windows,1,1,0,4
0,0.1,0.4529718068177514,-1,74,20,0.9208600676701256,-0.8176436352895495,AC,1198,8339.538738444702,4564.520673754805,5304.572389762696,0,8,CA,82,1,BC,1,1,-1,1,200.0,0,INTERNET,1.4793806658789397,linux,1,1,0,1
0,0.9,0.7555637801143142,-1,42,20,0.0230329522249606,38.602177007369,AA,1763,4721.129134382204,7061.818294752697,5911.875548961645,1184,8,CA,126,1,BE,1,1,20,1,1500.0,0,INTERNET,2.066329661618388,windows,1,1,0,0
0,0.1,0.9047263271501066,-1,19,40,0.020325208552202,21.99827007961975,AA,2266,8611.584329609545,5879.627487078084,4623.821768174059,16,6,CC,70,1,BC,1,1,11,1,200.0,0,INTERNET,8.773046994469382,macintosh,0,1,0,3
0,0.6000000000000001,0.6481948112037553,28,26,30,0.0395423691162698,48.224307465815365,AB,581,4351.388308026424,3199.0964906446143,3150.720822888976,7,2,CA,190,0,BC,0,1,1,1,500.0,0,INTERNET,3.76071039768564,other,0,1,0,4
0,0.9,0.4547959293107198,234,13,10,0.0275402185103585,-1.3232580376966168,AC,1314,2919.796813645401,2194.954115631835,3110.389845026813,0,8,CA,153,1,BC,0,1,-1,0,500.0,0,INTERNET,36.69669332995043,macintosh,1,1,0,7
0,0.9,0.3782916525040433,12,6,50,7.10567486813796,-0.4796609504709626,AC,294,8176.990235236183,4901.135403471541,4166.667325462584,1,3,CE,116,1,BC,1,1,-1,0,200.0,0,INTERNET,18.241991660344148,macintosh,1,1,0,4
0,0.6000000000000001,0.826142837245705,-1,32,40,0.0156040774272643,-1.7866754357866963,AB,3327,3532.3617985318683,2541.4879877763656,3874.537669449932,5,11,CA,264,1,BC,0,1,30,0,500.0,0,INTERNET,7.518236769216116,windows,1,1,0,6
0,0.7000000000000001,0.4943936399880925,-1,201,40,9.22156958564969,51.46912890185021,AA,862,4096.164454673796,5046.677908496652,4464.671617391137,1738,4,CA,75,0,BC,0,1,21,0,200.0,0,INTERNET,1.5388054017421968,linux,1,1,0,5
0,0.8,0.8862667826772568,-1,22,20,0.0086873794869515,-1.4107567441402982,AC,1114,1478.0521063527883,5003.682519133741,5163.185051391015,0,19,CF,140,0,BB,0,1,-1,1,200.0,0,INTERNET,4.401818073472802,other,0,1,0,1
0,0.9,0.2194690481091767,-1,190,50,0.0267329459886303,-0.297072777131569,AB,2958,1490.2005367674417,2845.5266360697387,4451.725233801322,10,5,CC,167,1,BB,1,0,5,0,200.0,0,INTERNET,5.326742137910348,linux,1,1,0,4
0,0.5,0.0628395844013202,-1,206,40,0.0282495896824028,-1.2429292319712657,AB,3586,7396.231478490211,5774.932374178147,5197.387747471976,1211,3,CB,285,1,BA,1,1,29,0,1500.0,0,INTERNET,19.69365905030302,windows,1,1,0,2
0,0.7000000000000001,0.2340657486668459,-1,19,50,0.0317338635741417,-0.6135133066641401,AA,826,1178.7335811735588,2567.4502118267296,3149.762169785435,457,6,CA,136,1,BC,0,1,29,1,500.0,0,INTERNET,9.453044372810728,other,1,1,0,7
0,0.4,0.267324772122412,-1,165,30,0.0020070940754213,27.751447386112552,AA,855,1255.015145093832,4393.261344669013,4297.3290482291295,3,5,CB,122,1,BA,1,1,30,0,200.0,0,INTERNET,5.704137507533394,other,0,1,0,6
0,0.8,0.6141042157633255,-1,195,60,0.0163314675111288,-0.6358414194078951,AC,1158,6696.078839545054,4987.29328789476,4099.912294937103,1,8,CA,80,0,BB,1,0,-1,0,200.0,0,INTERNET,1.0379494479810558,linux,1,1,0,2
0,0.3,0.5749188926491013,-1,102,60,8.890219562079698e-05,-0.5744400058579009,AC,684,2018.8540451115005,2421.357820150457,3580.621161071205,0,2,CB,140,0,BA,0,1,-1,0,500.0,0,INTERNET,3.9869883869801295,other,0,1,0,5
0,0.8,0.5244455053178366,25,12,20,12.360730961075197,-0.6470586827777387,AD,878,9619.7487201171,5387.534229962592,4949.185343288589,5,10,CB,38,0,BB,0,1,15,0,200.0,0,INTERNET,11.895873855773775,other,0,1,0,3
0,0.2,0.9951096275738076,-1,157,20,0.0195342809882455,22.762533678241248,AA,2710,8014.961262006014,4754.118003494246,3619.235529786289,1,5,CA,78,0,BE,1,1,15,0,200.0,0,INTERNET,7.512309610563617,linux,1,1,0,5
0,0.1,0.5064645216659674,113,0,40,8.747982712075759,-1.3576601943991982,AC,2755,6229.082919839148,3056.3864342892944,3187.0666381570245,1,9,CA,119,1,BC,1,1,-1,0,200.0,0,INTERNET,4.8131951303215725,linux,1,1,0,2
0,0.2,0.45945924586077,-1,30,40,0.0058194568531507,-0.7448408854656281,AC,528,3860.651457269702,3740.557056907205,4214.473815605063,0,1,CA,86,1,BC,0,1,-1,0,200.0,0,INTERNET,2.6440154901883552,linux,1,1,0,7
0,0.4,0.402090164989195,-1,173,20,0.0037436137427165,26.824159221344427,AA,2549,5022.915199170328,4259.879892094149,4278.369937053717,17,13,CA,233,0,BE,0,1,31,0,200.0,0,INTERNET,35.67181386052372,other,0,1,0,5
0,0.2,0.380444415422021,-1,100,50,5.7748941656633,21.99593006950264,AA,2035,13833.14722204922,3673.186860337533,6720.168765024612,3,3,CA,42,1,BC,0,1,26,0,200.0,0,INTERNET,16.319772895530907,other,1,1,0,0
0,0.8,0.6102877325003084,10,7,20,0.012651019487175,-1.1789886634856916,AC,2045,7570.383223744848,6124.184871414498,6625.292311401657,1,18,CB,81,0,BC,1,1,11,0,200.0,0,INTERNET,5.237111953109231,windows,0,1,0,0
0,0.2,0.3488062053337455,-1,34,40,0.0103320475693562,28.139882601360544,AA,2129,5493.869442849276,4259.031324497082,5589.161000734065,253,13,CA,94,1,BB,0,1,2,0,200.0,0,INTERNET,4.488238090421816,other,1,1,0,2
0,0.7000000000000001,0.1293787915828423,-1,58,20,0.0114066329518365,-0.3598740681427923,AB,4753,3021.192155424641,4399.960859572273,5426.164207270212,23,15,CA,105,1,BE,0,1,1,0,200.0,0,INTERNET,22.31091793268096,macintosh,1,1,0,2
0,0.2,0.0970618194604497,-1,183,50,0.0138745496777417,-1.2694794343067797,AD,1276,7453.42996835875,4375.236540110456,4702.82472471935,13,2,CA,305,1,BA,0,1,26,0,1000.0,0,INTERNET,8.247138875375228,windows,0,1,0,3
0,0.9,0.6374019480196028,11,2,40,0.0067199261131686,-0.5871606022503094,AB,1015,1161.748267263623,3061.2817552800666,4233.8208508864,180,7,CA,125,1,BC,1,1,28,0,200.0,0,INTERNET,1.3044850614881671,other,1,1,0,5
0,0.2,0.3455657592586038,-1,80,30,0.0157889616481969,-1.26804578138391,AB,1257,5876.613694002645,4531.582847079618,3047.6288908886245,12,2,CA,223,0,BA,1,1,30,0,1500.0,0,INTERNET,3.3532455018384786,other,0,1,0,7
0,0.4,0.6463431076889731,-1,247,30,0.0037071921380806,-1.0409594991196751,AD,2834,1603.7734827363065,6385.580926305048,5902.372193503051,7,15,CB,112,1,BA,0,1,1,0,1500.0,0,INTERNET,4.560036613256446,other,0,1,0,1
0,0.6000000000000001,0.0599946848052553,-1,47,40,0.0362891899916857,-1.6927845831501345,AB,1279,4982.041302492187,5318.605419331026,4128.108320671765,1229,6,CA,105,1,BB,0,1,28,0,500.0,0,INTERNET,2.658089239445974,linux,1,1,0,6
0,0.4,0.9037901444463328,-1,39,40,0.004938016794812,-1.4451580939970805,AB,1228,3922.809503779293,4220.285140379983,4429.553766701984,6,4,CA,103,0,BB,0,1,5,0,200.0,0,INTERNET,10.728523370361316,linux,0,1,0,4
0,0.8,0.7660155212023206,21,23,20,0.0193169568551069,-1.5414183389718783,AB,5112,11708.181788799524,6086.525733477743,6020.134737718786,8,27,CE,97,1,BE,0,1,31,0,200.0,0,INTERNET,4.657030515370534,linux,1,1,0,0
0,0.8,0.4931494142414448,-1,192,20,0.0230123147404162,13.504840621265297,AA,3157,6712.196267781234,5413.54135231216,5335.521267310887,1453,10,CB,31,1,BE,1,1,1,0,200.0,0,INTERNET,11.948072480701075,windows,1,1,0,2
0,0.3,0.1891964554807764,-1,128,20,0.006198915815673,-0.7525193903982981,AC,1671,4091.0941362118215,3310.969483528963,4321.743278458821,1,10,CA,165,0,BE,0,1,-1,0,200.0,0,INTERNET,6.123205205837412,other,1,1,0,5
0,0.8,0.5593131625034019,-1,299,20,0.0025520626745108,-0.6268213540353554,AB,409,3482.21770323466,2551.723064412616,3072.681394043795,14,7,CA,97,0,BA,0,1,5,0,490.0,0,INTERNET,3.1466001775947543,windows,1,1,0,7
0,0.7000000000000001,0.1974053536223119,-1,70,30,0.0136710774416276,-1.6460482643680887,AB,964,9690.583708879423,5183.670381853254,4354.874809937431,7,7,CD,74,0,BB,1,0,1,1,200.0,0,INTERNET,4.052819549218306,windows,1,1,0,6
0,0.8,0.1310461055616971,-1,69,50,0.0087567680609759,-1.8942011755802104,AC,1476,938.5291323167188,5766.997218516604,4407.507538441279,1,4,CF,157,0,BB,1,1,-1,0,200.0,0,INTERNET,1.928221952109923,linux,0,1,0,4
0,0.9,0.5748675475635991,-1,207,50,0.0170977716540873,-0.6441622408337027,AB,1296,7124.255780080875,3555.3835469330825,5046.2197809004165,254,5,CF,77,0,BB,1,0,10,0,200.0,0,INTERNET,18.26894973349149,linux,1,1,0,3
0,0.8,0.8738788178868707,11,10,40,0.0111988237277495,-0.926332443302292,AA,2762,7708.386484803181,4032.571001792368,5127.054874304369,1541,16,CA,73,1,BC,1,1,11,0,200.0,0,INTERNET,12.193410840311936,windows,0,1,0,1
0,0.7000000000000001,0.9978963998247748,-1,27,50,0.780208646218066,-0.5780321281797236,AD,984,15090.004759638749,6522.818310981873,3071.460491830837,24,6,CA,63,0,BE,1,0,28,0,200.0,0,INTERNET,2.6378390800948504,windows,1,1,0,7
0,0.7000000000000001,0.206694870308091,12,9,40,0.0060564807234345,-0.3928933359706897,AB,753,11882.777616177204,7797.082167652924,5055.250968846989,2127,4,CA,116,1,BC,1,1,21,0,200.0,0,INTERNET,4.21615345147733,windows,0,1,0,3
0,0.7000000000000001,0.5192498189397671,-1,36,20,0.0178047241368465,-0.6273386318420344,AB,874,13096.237905735205,7050.683107546879,5515.91592301973,22,15,CA,87,0,BE,0,1,25,0,200.0,0,INTERNET,4.318106560832253,windows,0,1,0,2
0,0.6000000000000001,0.8207775784886591,-1,29,60,0.0274524472510585,50.68380222563701,AA,2947,4747.554975202386,4790.515047918319,4177.593356746887,1948,5,CA,196,0,BB,0,1,15,1,1000.0,0,INTERNET,4.273756943691072,windows,1,1,0,5
0,0.6000000000000001,0.3548173242367307,-1,69,30,0.0064649166668296,-0.9369575602990264,AC,2145,1005.5392716232676,5000.363769919203,4280.075847475879,0,19,CA,195,0,BA,0,1,-1,0,1000.0,0,INTERNET,15.10203461803968,macintosh,1,1,0,6
0,0.4,0.8183891186214379,-1,59,40,0.0157904911134801,95.0675174313288,AD,1594,8383.385942347642,6796.917591740166,6360.99192807566,1666,2,CF,157,0,BC,0,1,5,0,200.0,0,INTERNET,8.020290791218464,windows,1,1,0,0
0,0.6000000000000001,0.6941381336323384,-1,349,20,0.0199334267537457,49.83326192876745,AA,1371,5244.7146262504775,4136.200613496985,4467.018646834204,3,7,CA,153,0,BE,0,1,21,0,200.0,0,INTERNET,11.27406552800319,windows,1,1,0,4
0,0.9,0.8294640547938628,-1,26,50,0.0097387041740817,-0.7983846294908121,AD,3202,10863.371291810055,6785.566967209472,6655.506202161582,561,10,CA,227,0,BD,0,1,6,0,1500.0,1,INTERNET,21.82315255538361,windows,1,1,0,0
0,0.9,0.7256472294999154,-1,153,40,0.0191891392009201,-1.0890479597880578,AB,775,1586.9799524062107,2869.3946206146925,3971.361796665367,1,6,CA,152,0,BA,0,1,2,0,1000.0,0,INTERNET,2.8092310301295846,other,0,1,0,6
0,0.8,0.2104380597234936,233,7,40,0.0177785583163979,-1.5847406690546093,AB,1431,11907.5683752264,6716.090004644932,6307.729982735482,778,5,CA,140,1,BC,0,1,1,0,200.0,0,INTERNET,9.137992455931652,linux,1,1,0,0
0,0.6000000000000001,0.1238605645848503,-1,56,30,0.004830419882197,37.85281150590142,AA,2914,2018.7684285944547,3154.70146615634,5174.499216304541,1,17,CA,57,1,BD,0,1,30,0,200.0,0,INTERNET,22.511324861250262,windows,1,1,0,6
0,0.5,0.0987688029865055,25,17,30,0.0042788156409547,-1.3757804942393594,AD,1876,6355.240303614105,3603.8350643580657,5106.026310697132,16,19,CA,101,1,BC,0,1,1,0,200.0,0,INTERNET,0.7430308852335421,linux,1,1,0,2
0,0.9,0.1276474324667257,-1,132,30,0.009860510886247,32.60006332138911,AA,793,2342.107555706528,2532.944730262924,3813.81909391851,303,5,CA,110,0,BE,1,1,10,0,200.0,0,INTERNET,2.4241306867521737,linux,1,1,0,5
0,0.7000000000000001,0.8682073894236404,-1,190,60,0.0306091665894586,-1.076667869132106,AB,1118,4065.0415249649,4316.643579527741,4402.589670152074,3,2,CA,166,0,BA,0,1,6,0,500.0,0,INTERNET,13.913334579700098,linux,0,1,0,5
0,0.1,0.2374645483389419,-1,250,40,0.0030279577880774,-1.406368399489183,AC,864,2029.9902992398968,2805.264657571108,3164.274892096179,1,1,CA,94,1,BB,1,1,-1,0,200.0,0,INTERNET,6.293220159427296,linux,0,1,0,7
0,0.4,0.4431141018883384,-1,96,30,0.0362115688201747,-1.4103705787759533,AB,1022,1317.1517285625666,5073.215551247394,4866.856446293954,1,5,CA,217,0,BC,0,1,10,1,1500.0,0,INTERNET,3.634403919136814,windows,0,1,0,3
0,0.6000000000000001,0.2669885174673074,-1,50,70,0.0293942408536885,36.43076614717228,AA,967,5485.433169295356,5040.516134195324,5531.678259073679,20,5,CC,76,1,BC,0,1,10,0,200.0,0,INTERNET,6.997766351106148,other,0,1,0,4
0,0.8,0.9170535699188338,-1,50,20,0.0413454437746039,-0.9951295752895732,AC,736,2351.807549471004,2578.292599945261,3132.908981508781,0,6,CA,213,0,BA,0,1,-1,0,1000.0,0,INTERNET,8.813180640051451,other,1,1,0,7
0,0.7000000000000001,0.8332585966850452,-1,114,40,0.0051444612722874,50.293783433755216,AA,990,4160.107210564739,2451.4630955112743,5126.702117242386,6,7,CB,161,0,BG,1,1,1,0,500.0,0,INTERNET,52.79222124043935,macintosh,0,1,0,3
0,0.6000000000000001,0.5596101665308655,-1,199,50,0.0282883566153437,-0.9807018973493288,AB,977,5466.155328308658,3194.9547122006848,4226.442091979965,1379,5,CB,135,1,BC,1,0,3,0,200.0,0,INTERNET,4.408682998845418,macintosh,0,1,0,5
0,0.7000000000000001,0.6378081956476809,-1,371,20,0.0089659555822658,-0.1985315342582897,AD,1573,4650.831023220611,3678.298141282733,5150.838033325094,657,17,CA,164,0,BE,0,1,30,0,1000.0,0,INTERNET,5.637484313610964,other,0,1,0,2
0,0.2,0.5218055951221439,-1,134,40,0.0031968258721577,-1.4435718351562872,AD,1244,1680.1492362515037,1937.5468331271,4228.62160863614,1,5,CA,111,0,BC,0,1,2,0,200.0,0,INTERNET,2.568488640878808,other,1,1,0,6
0,0.8,0.062670193842225,63,19,20,0.0057894700068817,14.185687178642116,AA,1863,4156.472795196466,3061.752709174996,4236.356826712024,6,15,CA,49,1,BC,0,1,28,0,200.0,0,INTERNET,9.036109877452096,linux,0,1,0,6
0,0.1,0.5279069954327803,-1,92,30,0.0308225383138702,-1.2957645205601789,AC,707,4534.329808455856,4673.784435105198,5394.766490155661,0,11,CA,285,0,BA,0,1,-1,0,1500.0,0,INTERNET,4.233688317703928,other,0,1,0,1
1,0.1,0.6666359313267246,-1,198,70,0.0062831224993035,25.198121606287504,AA,4668,8582.325895819315,6533.924745367717,5149.204211482397,15,7,CA,156,0,BA,0,1,21,0,200.0,0,INTERNET,6.007858041161247,other,1,1,0,1
0,0.6000000000000001,0.0848016584200931,-1,60,30,0.0159392485883721,-1.066977880813293,AC,850,5737.217978734895,2917.659846911322,4248.892172001022,0,10,CA,198,1,BC,0,1,-1,1,500.0,0,INTERNET,7.362643454430088,other,1,1,0,5
0,0.8,0.5181540856202351,-1,56,20,0.0205197044762097,-0.863444786172003,AC,1170,13794.108486353138,7717.966965440368,5665.922250046772,0,12,CA,16,1,BC,0,1,-1,0,200.0,0,INTERNET,9.336694401339802,linux,0,1,0,1
0,0.9,0.0181146511899593,23,2,20,0.0083547506981037,35.10666780811047,AA,1305,4152.524566136034,5929.1519604247815,3187.602588351277,12,14,CA,50,0,BC,0,1,28,0,200.0,0,INTERNET,14.767947137163713,linux,0,1,0,0
0,0.2,0.115270666697889,-1,58,10,0.0285810309530153,-1.2941691398793806,AD,1450,5111.05318608699,5093.6409582753295,4077.503346179778,7,7,CA,90,1,BE,1,1,25,0,200.0,0,INTERNET,8.742959052644158,linux,1,1,0,5
0,0.8,0.1214801923226044,-1,178,50,0.0221501613545245,32.10378545092085,AA,2192,8102.514010949332,5611.953048458972,4273.049312044811,15,5,CA,69,0,BB,0,1,11,0,200.0,0,INTERNET,10.070059631834132,other,0,1,0,3
0,0.8,0.5173324008082035,42,13,30,0.2725848990145792,-1.2121157012587112,AC,2698,5947.806565835002,6418.726075473522,5137.8355181917495,1,18,CA,145,0,BC,1,1,-1,1,500.0,0,INTERNET,23.578532748820148,linux,1,1,0,2
0,0.4,0.2706183603425204,-1,84,50,0.0040142494820216,-0.2530189965072968,AB,3152,3295.035925435581,4438.292045772467,4999.157166017937,51,8,CB,143,0,BA,1,0,30,0,500.0,0,INTERNET,10.531957359786592,windows,1,1,0,4
0,0.1,0.3934202291361721,-1,26,40,0.0054607699713513,-0.7896891626656786,AB,3032,5291.486469217764,3788.501035669942,4364.863541753279,12,5,CB,141,1,BC,0,1,15,0,1000.0,0,INTERNET,5.487203200291264,linux,1,1,0,5
0,0.1,0.7565781017584241,-1,183,20,0.0131354604273226,-1.3880748743384572,AB,2436,5655.515646451796,4274.939691378166,4139.26654053335,18,9,CA,123,1,BE,0,1,2,0,200.0,0,INTERNET,5.3609460518757945,linux,1,1,0,5
0,0.8,0.5986757943022556,32,2,40,0.0215737647397239,-0.851681658000575,AB,740,9610.896277500546,6347.257789234504,4830.671291560572,4,9,CA,60,1,BC,0,1,31,0,200.0,0,INTERNET,2.9898974020533653,macintosh,1,1,0,3
0,0.4,0.4051624250834616,27,6,20,0.0166332297180999,-1.3336919882699512,AC,1735,11409.408081502505,6293.8601995829895,5531.900816464713,1,14,CA,96,1,BC,0,1,-1,0,200.0,0,INTERNET,13.993404009391064,linux,1,1,0,2
0,0.5,0.3552194351070679,-1,40,40,0.0125707740842415,-0.8471007797706781,AB,3367,4457.593789760902,3394.792814290576,4167.87020725324,10,6,CA,211,1,BC,1,1,6,1,200.0,1,INTERNET,23.383290307160298,other,1,1,0,5
0,0.7000000000000001,0.8083475543816272,-1,28,20,0.0080091683407046,-0.4536045377644238,AC,274,7715.298642058341,4097.012975848412,6277.852363350912,0,16,CA,167,0,BE,0,1,-1,0,200.0,0,INTERNET,36.05165658772973,macintosh,0,1,0,0
0,0.9,0.1144750518803731,11,10,20,0.0028570200351327,-1.4155393674385146,AD,921,7373.998409188777,4073.6985232076495,4257.396830283766,12,26,CA,76,1,BC,0,1,1,0,200.0,0,INTERNET,5.869537329729539,windows,0,1,0,0
0,0.9,0.1592706592098302,-1,105,40,17.831711180221262,32.93071247816697,AA,851,6087.912371258048,4079.968945411455,4880.573372578734,35,6,CA,173,1,BD,0,1,10,0,200.0,0,INTERNET,9.65094413333797,linux,1,1,0,3
0,0.1,0.3486676876004357,8,17,30,0.0041451147493786,13.428593971432036,AA,2328,5786.6659190799655,6665.650037436534,5466.789986860293,132,19,CA,48,0,BE,1,1,29,1,200.0,0,INTERNET,2.391230864651109,other,1,1,0,1
0,0.8,0.221160900194352,-1,245,30,0.0008375391754807,-0.5427999064490587,AC,1377,6808.217820766276,3760.435345231189,5089.083290698912,1,10,CA,104,1,BE,0,1,-1,0,200.0,0,INTERNET,3.569321937256756,other,0,1,0,4
0,0.5,0.191956577759621,-1,166,20,0.0119727531584857,-1.2999376839191834,AB,1120,6959.432577879816,4772.87880123541,4148.024652602529,8,9,CB,206,0,BA,0,0,30,1,200.0,0,INTERNET,3.1250238109056045,other,0,1,0,5
0,0.7000000000000001,0.5735717523931978,-1,60,30,0.0210430225019516,-0.6705689366789149,AC,792,6412.327685611569,4864.327098098313,5204.0497551329245,1,12,CB,94,0,BB,0,1,-1,0,200.0,0,INTERNET,16.84643584582318,linux,1,1,0,2
0,0.8,0.5872081413661633,-1,42,40,0.0254021925717607,-0.9923253403418084,AD,6160,7397.632676030691,7432.013327994226,6758.947878499388,9,14,CB,72,0,BA,0,1,23,0,1500.0,0,INTERNET,5.153315067802253,other,1,1,0,0
0,0.9,0.8733768836620199,-1,145,40,0.0074163620972958,-0.0487856157434508,AB,911,5349.90114166372,3071.8650362237627,4856.469333880302,14,8,CA,251,1,BA,1,1,15,0,2000.0,0,INTERNET,4.853891466788234,windows,1,1,0,3
0,0.9,0.7681605299308569,-1,23,30,0.0107474372444461,52.01160611744599,AA,1425,982.74520560835,2997.1138508974736,4645.5571277173885,18,13,CA,170,0,BC,0,0,21,0,1000.0,0,INTERNET,5.7847699773009404,windows,0,1,0,4
0,0.9,0.8513314540078442,-1,47,40,0.0109235892856801,-0.3721465961681676,AB,870,6153.391238886382,3282.227024882801,3491.4926529956074,15,11,CA,282,1,BC,0,1,28,0,1500.0,0,INTERNET,7.094084782878376,windows,1,1,0,6
0,0.6000000000000001,0.1296896660941513,-1,102,20,0.0053069354316013,-0.5787516553333467,AA,2341,4712.630137673144,5753.345058901014,5186.3946188119735,15,12,CB,60,1,BC,0,1,5,0,200.0,0,INTERNET,4.686240998600971,linux,0,1,0,3
0,0.2,0.609617971556062,-1,25,30,0.0040971875966399,-1.0219773759042872,AB,2133,5861.739390826911,3035.76381646892,5341.80861659347,16,15,CA,131,1,BC,0,1,26,0,200.0,0,INTERNET,5.99736721536075,other,1,1,0,2
0,0.7000000000000001,0.5062802471586956,105,19,40,0.0083282508022303,-1.1035571988425037,AC,991,5510.130044657134,6025.7059775084745,5078.731237828664,0,15,CB,91,1,BA,1,1,-1,0,200.0,0,INTERNET,4.557179412416128,linux,1,1,0,2
0,0.6000000000000001,0.614584501881788,-1,52,40,0.0010635251890373,-1.1981089926627295,AB,3002,2152.1410804741186,5080.094133102876,5549.654720746873,31,6,CA,104,1,BC,1,1,10,0,200.0,0,INTERNET,4.567921147199886,windows,0,1,0,2
0,0.8,0.0948020552491292,50,5,30,0.0026837775752522,-1.7289951054120616,AB,1554,10876.414273042164,5710.6042121431165,4660.300518822774,29,16,CA,160,0,BC,0,1,1,0,500.0,1,INTERNET,2.08301472700442,linux,0,1,0,3
0,0.1,0.6038388806886841,-1,77,30,0.0264799611639365,-1.3521707965934588,AC,636,1935.933151132402,2176.5397803719816,3110.2879566078027,0,6,CA,78,0,BA,0,1,-1,0,200.0,0,INTERNET,5.082062075698684,other,1,1,0,7
0,0.9,0.2953829985446356,-1,58,20,0.0313072947365771,-1.8101603861071207,AB,3793,9008.287665145936,5971.988089315461,5963.256867144688,8,15,CA,58,1,BC,1,1,25,0,200.0,0,INTERNET,4.379689121812037,linux,1,1,0,0
0,0.1,0.5682667268444828,-1,27,20,0.0055539335658374,-0.5857480393801295,AB,851,1221.217224484629,2198.0201714727773,3181.750130477809,10,11,CA,210,1,BC,0,1,11,0,200.0,0,INTERNET,4.143011297000491,other,0,1,0,7
0,0.7000000000000001,0.7612368882408814,11,3,30,0.0070147378219866,-0.5540446025760677,AB,1267,2237.4312568939345,1825.3642336366263,3132.5148594007483,7,18,CA,130,1,BC,0,1,1,0,200.0,0,INTERNET,1.8860619133143584,linux,1,1,0,7
0,0.6000000000000001,0.7660778912510224,26,5,30,0.0021352201387946,-0.7353824562880262,AB,3960,6636.327470026493,4924.264517818537,5444.864237933184,12,14,CA,135,0,BB,0,1,28,1,200.0,0,INTERNET,4.80590515728428,windows,1,1,0,1
0,0.1,0.4842910054736778,-1,52,30,0.0139357573909486,-1.6701725503346716,AB,1420,8834.4457267252,6683.430259000595,6306.340382943629,16,7,CA,200,0,BB,1,1,1,1,1000.0,0,INTERNET,4.248325373701366,windows,1,1,0,0
0,0.9,0.1967083194192935,-1,42,40,0.0255056448921414,26.21622752210941,AA,1079,5748.46973532251,3743.563560801952,4251.694167780882,1,5,CB,158,1,BC,1,1,21,0,500.0,0,INTERNET,1.4833645793252606,linux,1,1,0,5
0,0.9,0.2857026359411068,177,4,70,0.0002358374585111,-1.4726394412093833,AC,2543,2810.635603533892,5064.6763401945145,4957.959071664216,1,3,CB,170,0,BD,1,0,-1,0,500.0,0,INTERNET,1.5927628877784308,other,0,1,0,4
0,0.9,0.9978471986754954,51,19,40,0.0311966105999046,11.693012510161545,AB,900,8015.05033624648,4957.885295383364,5342.479533196466,690,4,CB,146,0,BC,1,1,1,1,200.0,0,INTERNET,1.7184506639746684,other,1,1,0,1
0,0.1,0.1700264592595501,28,16,30,0.0259272065901899,-1.1384788521777114,AB,4554,7449.374434076085,7024.4450939354965,4793.95325287477,10,14,CA,78,1,BA,0,1,21,1,200.0,0,INTERNET,2.709203942052322,linux,1,1,0,4
0,0.6000000000000001,0.1125401824935879,-1,99,30,0.0119464274899481,-1.284131193706662,AC,1802,4440.520099404258,5192.309294241265,4313.163655710326,0,12,CA,100,1,BB,0,1,-1,0,200.0,0,INTERNET,3.774739089950163,linux,1,1,0,4
0,0.7000000000000001,0.2951078635257119,54,38,30,0.0060827631636201,-0.9688526762097563,AC,1300,1804.0056821118,4767.185569714705,5034.149890797271,0,8,CA,215,1,BC,0,1,-1,1,1500.0,0,INTERNET,1.4086139560209163,windows,1,1,0,4
0,0.6000000000000001,0.5429949377322891,-1,57,30,0.0066579001016485,-1.6357984539359882,AB,4064,7287.808703495197,7222.572362038553,6687.180356999387,21,12,CA,57,0,BE,0,1,20,0,200.0,0,INTERNET,5.8555883317085815,windows,1,1,0,0
0,0.5,0.7337236085895155,-1,60,50,0.0193102822286258,16.762711279490528,AA,1906,4239.693019312608,5528.902544557529,5020.62977065406,1482,3,CE,46,0,BB,1,1,21,0,200.0,0,INTERNET,1.6688366264837766,other,1,1,0,3
0,0.9,0.952049737016552,-1,35,50,0.0410382831695558,-0.7124007087975647,AB,5104,4881.82767873144,8468.54328898447,6295.046345079585,1983,2,CA,219,0,BC,1,1,4,0,1500.0,0,INTERNET,9.883950576949132,other,1,1,0,0
